CylinderConfiguration,Price,PriceType,SimpleAge,SellerType,Make,Model,BodyType,Year,Kilometers,Trasmission,DriveTrain,FuelType,Colour,AirConditioning,ANCAPRating,GreenStarRating
4,3750,FIXED,19h,Private seller,Toyota,ALTISE,Sedan,2005,281232,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5
8,11111.11,FIXED,19h,Private seller,Ford,XR8,Sedan,1997,150000,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,FALSE,5,2.5
4,3800,FIXED,19h,Private seller,Holden,CDX,Hatchback,2010,133000,Manual,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,5
6,4300,FIXED,19h,Private seller,Holden,CDX,Sedan,2007,143000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,2.5
4,14000,NEGOTIABLE,19h,Private seller,Nissan,ST (4x4),SUV,2012,105942,Automatic,4x4,Petrol - Unleaded,Grey,TRUE,4,3
4,500,FIXED,19h,Private seller,Holden,CITY,Hatchback,2000,299921,Manual,Front Wheel Drive,Petrol - Unleaded,Red,FALSE,5,4.5
8,14000,FIXED,19h,Private seller,Audi,4.2 FSI QUATTRO,SUV,2007,178000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,4.5
6,8500,FIXED,19h,Private seller,Lexus,SPORT,Sedan,2005,182950,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,4.5
4,2000,FIXED,19h,Private seller,Honda,VTi-R ATTS,Coupe (2 door),1997,277000,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,4.5
6,4999,FIXED,19h,Private seller,Holden,MONTEREY (4x4),SUV,2001,230000,Automatic,4x4,Petrol - Unleaded,Silver,TRUE,5,4.5
4,5900,NEGOTIABLE,19h,Private seller,Toyota,YRS,Hatchback,2005,152000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,7000,FIXED,19h,Private seller,Holden,EQUIPE,Sedan,2015,145000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
4,15450,FIXED,19h,Private seller,BMW,1,Hatchback,2019,83000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5
6,8500,FIXED,18h,Private seller,Holden,OMEGA,Sedan,2012,110345,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3
4,1200,FIXED,18h,Private seller,Nissan,ST (4x4),SUV,2005,188847,Manual,4x4,Petrol - Unleaded,Blue,TRUE,5,4.5
4,7000,NEGOTIABLE,18h,Private seller,Holden,SRi,Hatchback,2012,123000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5
6,8200,FIXED,18h,Private seller,Nissan,SILHOUETTE,Sedan,1987,220000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5
4,11500,FIXED,18h,Private seller,Toyota,ATARA SX,Sedan,2012,140000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5
6,4995,FIXED,18h,Private seller,Toyota,(4x4) 11 SEAT,SUV,1995,559590,Manual,4x4,Diesel,White,FALSE,5,3.5
4,9000,FIXED,18h,Private seller,Volkswagen,103 TDI COMFORTLINE,Wagon,2011,99104,Automatic,Front Wheel Drive,Diesel,Brown,TRUE,5,3.5
4,2900,FIXED,18h,Private seller,Suzuki,STOCKMAN LWB (4x4),Ute,1996,170000,Manual,4x4,Petrol - Unleaded,Other,FALSE,5,2.5
8,23500,FIXED,18h,Private seller,Holden,V,Sedan,2014,122000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,2.5
6,1800,FIXED,18h,Private seller,Holden,V6,Sedan,2001,258000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5
4,7000,FIXED,18h,Private seller,Holden,CD,Sedan,2010,82000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
4,3600,FIXED,18h,Private seller,Nissan,ST,Hatchback,2008,220000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4
6,6999,NEGOTIABLE,18h,Private seller,Holden,S,Ute,2005,187000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
4,3950,FIXED,18h,Private seller,Nissan,Q,Sedan,2000,180900,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,
6,4000,FIXED,18h,Private seller,Mitsubishi,EXCEED LWB (4x4),SUV,2001,300000,Automatic,4x4,Petrol - Unleaded,Green,TRUE,5,3.5
4,13500,FIXED,18h,Private seller,Nissan,DX (4x4),Wagon,2009,240888,Automatic,4x4,Diesel,White,TRUE,4,4
3,6000,FIXED,18h,Private seller,Nissan,ST,Hatchback,2011,133963,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,4,4
6,7500,NEGOTIABLE,18h,Private seller,Toyota,PRESARA,Sedan,2007,126000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3
4,4500,NEGOTIABLE,18h,Private seller,Volkswagen,118 TSI COMFORTLINE,Hatchback,2009,180000,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,4,2.5
6,5500,NEGOTIABLE,18h,Private seller,Holden,SV6,Sedan,2007,288000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,2.5
6,3000,FIXED,18h,Private seller,Ford,XLS,Ute,2003,230000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,4,2.5
4,30000,FIXED,18h,Private seller,Toyota,SR5 (4x4),Ute,2012,150000,Manual,4x4,Diesel,Grey,TRUE,4,2.5
6,58000,FIXED,17h,Private seller,Porsche,CARRERA,Convertible,1995,205853,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,2.5
8,14500,FIXED,17h,Private seller,Chrysler,SRT8,Sedan,2007,98000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,2.5
6,10000,FIXED,17h,Private seller,Holden,50TH ANNIVERSARY,Sedan,1976,1000000,Automatic,Rear Wheel Drive,Petrol - Leaded,Blue,FALSE,5,2.5
6,2000,NEGOTIABLE,17h,Private seller,Holden,SV6,Sedan,2005,249469,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
6,5500,NEGOTIABLE,17h,Private seller,Holden,LUMINA,Sedan,2007,250000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4
6,3450,FIXED,17h,Private seller,Ford,All Others,Sedan,2000,264860,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4
4,220,FIXED,17h,Private seller,Nissan,ST,Sedan,2013,138000,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,4
6,950,FIXED,17h,Private seller,Toyota,GLX,Sedan,1991,300000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Other,FALSE,5,3.5
8,3000,FIXED,17h,Private seller,Holden,SS,Ute,2001,192000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Other,TRUE,5,3.5
4,,SWAP_TRADE,17h,Private seller,Mazda,LUXURY SPORTS,Hatchback,2006,136000,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,3.5
4,,GIVE_AWAY,17h,Private seller,Toyota,CONQUEST,Wagon,2005,150000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
6,4500,NEGOTIABLE,17h,Private seller,Nissan,(4x4),Ute,1995,226593,Manual,4x4,Diesel,Silver,FALSE,5,3.5
4,17400,FIXED,17h,Private seller,Toyota,ATARA SL,Sedan,2013,66000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,850,NEGOTIABLE,16h,Private seller,Ford,GLXi,Hatchback,1998,299500,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3
6,2800,NEGOTIABLE,16h,Private seller,Ford,Other,Ute,2004,280000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3
4,7000,FIXED,16h,Private seller,Toyota,COMMUTER,Van/Minivan,2007,900000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Yellow,TRUE,5,3
6,3500,NEGOTIABLE,16h,Private seller,Mitsubishi,PLATINUM EDITION,Sedan,2007,188000,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3
6,8000,FIXED,16h,Private seller,Holden,SVZ,Ute,2007,250,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5
4,2000,FIXED,16h,Private seller,Honda,SI,Sedan,1993,305859,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,FALSE,5,2.5
4,1800,FIXED,16h,Private seller,Hyundai,SPRINT,Hatchback,1998,176000,Manual,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,2.5
4,14000,FIXED,16h,Private seller,Audi,2.0 TDI,Sedan,2008,102000,Automatic,Front Wheel Drive,Diesel,Blue,TRUE,5,2.5
8,45000,NEGOTIABLE,16h,Private seller,Toyota,GXL (4x4),Ute,2009,290000,Manual,4x4,Diesel,Grey,TRUE,5,2.5
4,6999,FIXED,15h,Private seller,Ssangyong,SX,SUV,2013,142000,Automatic,All Wheel Drive,Diesel,Orange,TRUE,,3.5
4,1300,FIXED,15h,Private seller,Hyundai,1.6,Hatchback,2006,226707,Manual,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,,
6,10000,FIXED,9h,Private seller,Holden,V,Sedan,2015,2000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3
6,4777,DRIVE_AWAY,9h,Dealer used,Nissan,Ti-L,Sedan,2005,202000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,4,3
4,600,FIXED,9h,Private seller,Toyota,SR5,Ute,1984,0,Automatic,Rear Wheel Drive,Petrol - Leaded,Silver,FALSE,4,3
6,2500,FIXED,9h,Private seller,Holden,LX6,SUV,2005,270000,Automatic,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,3
6,6950,DRIVE_AWAY,9h,Dealer used,Ford,TX (RWD),SUV,2004,179000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,4,3
4,5000,FIXED,9h,Private seller,Nissan,Ti (4x4),SUV,2002,240000,Automatic,4x4,Petrol - Unleaded,Burgundy,TRUE,4,3
6,18850,DRIVE_AWAY,9h,Dealer used,Jeep,OVERLAND (4x4),SUV,2012,186000,Automatic,All Wheel Drive,Diesel,Other,TRUE,4,3
4,1000,NEGOTIABLE,9h,Private seller,Saab,S,Convertible,2000,123000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Other,TRUE,4,5
6,4950,DRIVE_AWAY,9h,Dealer used,Subaru,3.0R,SUV,2004,238000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Other,TRUE,4,5
6,7650,DRIVE_AWAY,9h,Dealer used,Ford,TS (4x4),SUV,2009,225460,Automatic,All Wheel Drive,Petrol - Unleaded,Red,TRUE,4,5
6,220,FIXED,9h,Private seller,Holden,Belmont,Ute,1968,0,Automatic,Rear Wheel Drive,Petrol - Leaded,Red,FALSE,4,5
6,4650,DRIVE_AWAY,9h,Dealer used,Toyota,GRANDE,Sedan,2004,150000,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,4,5
6,4450,DRIVE_AWAY,9h,Dealer used,Holden,CDX,Hatchback,2004,122000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,4,5
8,16000,FIXED,9h,Private seller,HSV,R8,Sedan,2008,200100,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,4,5
4,5650,DRIVE_AWAY,9h,Dealer used,Toyota,GLi,Wagon,2001,293000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,4,5
4,12850,DRIVE_AWAY,9h,Dealer used,Toyota,HYBRID,Sedan,2011,139000,Automatic,Front Wheel Drive,Petrol - Leaded,Black,TRUE,4,5
4,6950,DRIVE_AWAY,9h,Dealer used,Holden,All Others,Sedan,2012,121491,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
4,1750,FIXED,9h,Private seller,Hyundai,GL,Hatchback,2004,22600,Manual,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3
4,8950,DRIVE_AWAY,9h,Dealer used,Volkswagen,GT SPORT TDI,Hatchback,2008,171014,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,3
4,3300,FIXED,9h,Private seller,Holden,CONVERTIBLE,Convertible,2005,147000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,3
4,4500,NEGOTIABLE,9h,Private seller,Kia,S,Hatchback,2010,150000,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3
6,18000,FIXED,9h,Private seller,Jeep,SPORT (4x4),SUV,2007,190000,Manual,4x4,Petrol - Unleaded,Red,TRUE,5,3
4,13000,FIXED,9h,Private seller,Fiat,LOUNGE,SUV,2013,126000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,4,3.5
6,3200,FIXED,9h,Private seller,Ford,XR6 VCT,Sedan,1999,357123,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,3.5
4,8999,FIXED,8h,Private seller,Nissan,ST-S,Hatchback,2013,135000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,4,3.5
8,40000,FIXED,8h,Private seller,Jeep,SRT 8 (4x4),SUV,2013,154000,Automatic,4x4,Petrol - Premium Unleaded,Black,TRUE,4,2.5
4,3200,NEGOTIABLE,8h,Private seller,Citroen,VTR 1.6,Coupe (2 door),2002,102000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,,
6,19990,FIXED,8h,Dealer used,Mercedes-Benz,L,Sedan,2004,95520,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,,
4,21999,FIXED,7h,Private seller,Abarth,595,Hatchback,2016,28000,Manual,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,2.5
8,14000,FIXED,7h,Private seller,Holden,SS,Sedan,2010,162000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,2.5
4,5500,FIXED,7h,Private seller,Honda,EURO LUXURY,Sedan,2006,177000,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,3
6,3500,NEGOTIABLE,7h,Private seller,Mitsubishi,(4x4),SUV,1998,299000,Automatic,4x4,Petrol - Unleaded,Black,TRUE,5,2.5
6,3750,NEGOTIABLE,7h,Private seller,Nissan,EXECUTIVE,Sedan,1989,237000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5
6,15997,FIXED,6h,Dealer used,Ford,E TURBO,Sedan,2011,126000,Automatic,Rear Wheel Drive,Petrol - Unleaded,,TRUE,5,2.5
4,1000,FIXED,6h,Private seller,Mazda,PROTEGE SHADES,Sedan,1998,184288,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3
8,3800,NEGOTIABLE,6h,Private seller,Ford,(4x4),Ute,1990,272000,Automatic,4x4,Petrol - Unleaded,White,FALSE,4,3.5
4,2800,FIXED,6h,Private seller,Hyundai,S,Hatchback,2010,187000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,4,3.5
6,2500,FIXED,6h,Private seller,Holden,ACCLAIM,Sedan,2002,283552,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
6,22990,DRIVE_AWAY,6h,Dealer used,Toyota,GX (4x2),SUV,2015,161005,Automatic,Front Wheel Drive,Petrol - Unleaded,Bronze,TRUE,5,3.5
4,9500,FIXED,6h,Private seller,Hyundai,ELITE,Wagon,2012,159000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4
5,6000,FIXED,6h,Private seller,Mercedes-Benz,140D,Van/Minivan,2003,305000,Manual,Front Wheel Drive,Diesel,White,TRUE,5,2.5
6,8999,DRIVE_AWAY,5h,Dealer used,Holden,SV6,Sedan,2008,167702,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,TRUE,5,2.5
6,5999,FIXED,5h,Dealer used,Holden,OMEGA 60TH ANNIVERSARY,Wagon,2008,279000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Other,TRUE,5,4
6,5500,NEGOTIABLE,5h,Private seller,Holden,OMEGA,Sedan,2008,151688,Automatic,Rear Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,4
6,3500,FIXED,5h,Private seller,BMW,30i,Sedan,2001,199980,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
4,2300,NEGOTIABLE,5h,Private seller,Hyundai,1.6,Hatchback,2007,236000,Manual,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4
4,2200,FIXED,5h,Private seller,Hyundai,GLS,Sedan,2000,209000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4
6,600,FIXED,5h,Private seller,Ford,GLi,Wagon,1998,320000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,FALSE,5,4
4,5000,FIXED,5h,Private seller,Toyota,WORKMATE,Ute,1999,342000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4
4,5500,FIXED,5h,Private seller,Mini,S,Hatchback,2006,139000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4
4,2000,NEGOTIABLE,5h,Private seller,Nissan,ST,Sedan,2003,228,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4
4,5990,DRIVE_AWAY,5h,Dealer used,Toyota,YRX,Sedan,2007,195179,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,3,2.5
4,10500,NEGOTIABLE,5h,Private seller,Nissan,ST (4x4),SUV,2002,248000,Automatic,4x4,Diesel,Burgundy,TRUE,3,2.5
6,,SWAP_TRADE,5h,Private seller,Ford,XR6T,Sedan,2005,157000,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,3,2.5
4,15800,NEGOTIABLE,5h,Private seller,Ford,XL 2.2 (4x2),Ute,2012,156000,Manual,Rear Wheel Drive,Diesel,Black,TRUE,5,2.5
4,4499,DRIVE_AWAY,5h,Dealer used,Hyundai,1.6,Hatchback,2006,188430,Manual,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4.5
4,310,FIXED,5h,Private seller,Toyota,ATARA S HYBRID,Sedan,2017,89000,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,4.5
4,4999,DRIVE_AWAY,10m,Dealer used,Subaru,RX,Sedan,2000,217895,Automatic,All Wheel Drive,Petrol - Unleaded,White,TRUE,,
4,11000,FIXED,5h,Private seller,Honda,VTi LE,Sedan,2015,8000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5
4,5500,FIXED,5h,Private seller,Holden,SRi,Hatchback,2011,117000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5
4,6990,FIXED,5h,Dealer used,Mazda,NEO,Hatchback,2004,200583,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,5
4,7000,FIXED,5h,Private seller,Hyundai,ACTIVE,Sedan,2014,107800,Manual,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,5
4,220,FIXED,5h,Private seller,Ford,MID (MWB),Van/Minivan,2011,320,Manual,Rear Wheel Drive,Diesel,Silver,TRUE,4,2.5
4,5950,DRIVE_AWAY,5h,Dealer used,Toyota,YRS,Hatchback,2008,94609,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,4500,NEGOTIABLE,5h,Private seller,Volkswagen,2.0 TDI,Wagon,2007,306000,Automatic,Front Wheel Drive,Diesel,Grey,TRUE,5,4.5
6,7000,FIXED,5h,Private seller,Ford,XR6,Sedan,2009,297000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3.5
4,20000,FIXED,5h,Private seller,Toyota,SR5 (4x4),Ute,2006,220000,Manual,4x4,Diesel,Gold,TRUE,5,3.5
6,3500,FIXED,5h,Private seller,Ford,FUTURA,Sedan,1994,225000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
6,11500,NEGOTIABLE,5h,Private seller,Volkswagen,R32,Hatchback,2007,161500,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,,
4,1000,NEGOTIABLE,5h,Private seller,Mitsubishi,GLi,Sedan,1998,291,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,,4.5
4,7500,FIXED,5h,Private seller,Ford,MWB,Van/Minivan,2003,333000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,,
6,17000,FIXED,5h,Private seller,Ford,XR6T,Sedan,2008,240000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5
8,28000,FIXED,5h,Private seller,Pontiac,Parisienne,Convertible,1968,120000,Automatic,Rear Wheel Drive,Petrol - Leaded,Grey,FALSE,5,4.5
8,6500,FIXED,5h,Private seller,Holden,DE VILLE,Sedan,1983,342000,Automatic,Rear Wheel Drive,Petrol - Leaded,Grey,TRUE,5,3.5
6,14800,FIXED,5h,Private seller,Volkswagen,R36,Sedan,2009,150000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,3,3.5
4,13750,FIXED,5h,Private seller,Toyota,COMMUTER,Van/Minivan,1992,253000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,3,3.5
8,24000,FIXED,5h,Private seller,HSV,GTS,Sedan,2009,220000,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,3,3.5
4,4499,NEGOTIABLE,4h,Private seller,Toyota,CONQUEST SECA,Hatchback,2005,137000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,3,2.5
4,4350,NEGOTIABLE,4h,Private seller,Holden,CD,Hatchback,2006,190000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,3,2.5
6,4500,FIXED,4h,Private seller,Holden,EQUIPE,Sedan,2003,218000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,3,2.5
4,25000,FIXED,4h,Private seller,Toyota,COMMUTER,Van/Minivan,2011,245520,Automatic,Rear Wheel Drive,Diesel,White,TRUE,3,2.5
6,1000,NEGOTIABLE,4h,Private seller,Holden,S,Sedan,1997,240000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,5
4,7200,NEGOTIABLE,4h,Private seller,Toyota,HYBRID H,Sedan,2013,600000,Automatic,Front Wheel Drive,Dual Fuel,White,TRUE,5,5
6,15000,FIXED,8h,Private seller,Toyota,SR (4x4),Ute,2007,140000,Manual,4x4,Diesel,Black,FALSE,5,2.5
8,12500,FIXED,8h,Private seller,Holden,Calais,Sedan,2003,9999,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,5,3.5
6,4500,FIXED,8h,Private seller,Toyota,ALTISE,Sedan,2006,151000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
6,5000,FIXED,8h,Private seller,Ford,GHIA,Sedan,1985,333333,Automatic,Rear Wheel Drive,Petrol - Leaded,Silver,TRUE,5,3.5
6,,NEGOTIABLE,8h,Private seller,Ford,Other,Ute,2012,193560,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
4,2200,NEGOTIABLE,8h,Private seller,Nissan,ST,Sedan,2000,210000,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
6,500,NEGOTIABLE,8h,Private seller,Mitsubishi,Xi,Sedan,1997,150000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,2.5
6,3850,FIXED,8h,Private seller,Mitsubishi,ES,Sedan,2004,256820,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,5
6,,SWAP_TRADE,8h,Private seller,Ford,XR6,Sedan,2003,274000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,5
6,2300,NEGOTIABLE,8h,Private seller,Suzuki,V6 (4x4),SUV,1996,198855,Manual,4x4,Petrol - Unleaded,Blue,TRUE,5,4
4,7700,FIXED,8h,Private seller,Toyota,YRS,Hatchback,2011,180000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,3,2.5
4,4200,NEGOTIABLE,8h,Private seller,Holden,CD,Hatchback,2006,189000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3
4,1000,NEGOTIABLE,7h,Private seller,Toyota,CS-X,Sedan,1997,300000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3
4,19500,FIXED,3h,Private seller,Toyota,LWB,Van/Minivan,2013,180000,Automatic,Rear Wheel Drive,Diesel,White,TRUE,4,2.5
4,16800,FIXED,7h,Private seller,Mercedes-Benz,CGI AVANTGARDE,Sedan,2010,63500,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,4.5
4,4000,FIXED,7h,Private seller,BMW,18i,Hatchback,2006,189000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,5
3,9000,FIXED,7h,Private seller,Volkswagen,UP!,Hatchback,2012,49427,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,5
6,1200,FIXED,7h,Private seller,Ford,GLi LONGREACH,Ute,1994,393000,Manual,Rear Wheel Drive,Petrol - Unleaded,Grey,FALSE,5,3.5
4,1200,NEGOTIABLE,7h,Private seller,Mazda,NEO,Hatchback,2003,142000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
4,10800,FIXED,7h,Private seller,Nissan,ST-R (4x4),Ute,2005,267000,Manual,4x4,Diesel,Silver,TRUE,5,3.5
4,7000,FIXED,7h,Private seller,Nissan,ST,Hatchback,2013,65000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3.5
4,15000,NEGOTIABLE,7h,Private seller,Mazda,NEO,Hatchback,2014,72000,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4.5
4,30888,DRIVE_AWAY,7h,Dealer used,Mazda,AKERA (4x4),SUV,2015,63092,Automatic,All Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
4,3850,FIXED,7h,Private seller,Nissan,Q,Sedan,2005,139000,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,3.5
4,6999,FIXED,7h,Private seller,Peugeot,CC 1.6,Convertible,2010,90500,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5
6,,SWAP_TRADE,7h,Private seller,Ford,XR6,Sedan,2008,220000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,2.5
4,19999,FIXED,7h,Private seller,Land Rover,Si4 SE (4x4),SUV,2013,107000,Automatic,4x4,Petrol - Premium Unleaded,White,TRUE,5,2.5
6,8500,NEGOTIABLE,7h,Private seller,Nissan,Ti (4x4),SUV,1998,330000,Automatic,4x4,Petrol - Unleaded,Blue,TRUE,5,3.5
4,7890,DRIVE_AWAY,7h,Dealer used,Toyota,YR,Hatchback,2009,160853,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5
8,,SWAP_TRADE,7h,Private seller,HSV,R8,Sedan,2001,156000,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Green,TRUE,5,2.5
